fabricante,modelo,ano,combustivel,hp,cilindros,tipo_transmissao,tracao,num_portas,categoria,tamanho,estilo,km_por_l_estrada,km_por_l_cidade,popularidade,preco_venda,label
Lincoln,Mark VII,1991,gasolina comum,225.0,8.0,AUTOMATICO,tracao_traseira,2.0,Luxo,grande,Cupê,22,15,61,2000,Lincoln Mark VII
Lincoln,Mark VII,1992,gasolina comum,225.0,8.0,AUTOMATICO,tracao_traseira,2.0,Luxo,grande,Cupê,22,15,61,2000,Lincoln Mark VII
Lincoln,Mark VII,1992,gasolina comum,225.0,8.0,AUTOMATICO,tracao_traseira,2.0,Luxo,grande,Cupê,22,15,61,2000,Lincoln Mark VII
Toyota,Matrix,2011,gasolina comum,132.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,32,25,2031,19685,Toyota Matrix
Toyota,Matrix,2011,gasolina comum,158.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,29,21,2031,20755,Toyota Matrix
Toyota,Matrix,2011,gasolina comum,158.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,28,21,2031,19565,Toyota Matrix
Toyota,Matrix,2011,gasolina comum,158.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Hatch,compacto,4dr Hatchback,26,20,2031,21715,Toyota Matrix
Toyota,Matrix,2011,gasolina comum,132.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,32,26,2031,18845,Toyota Matrix
Toyota,Matrix,2012,gasolina comum,158.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Hatch,compacto,4dr Hatchback,26,20,2031,21715,Toyota Matrix
Toyota,Matrix,2012,gasolina comum,132.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,32,26,2031,18845,Toyota Matrix
Toyota,Matrix,2012,gasolina comum,158.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,29,21,2031,20755,Toyota Matrix
Toyota,Matrix,2012,gasolina comum,132.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,32,25,2031,19685,Toyota Matrix
Toyota,Matrix,2012,gasolina comum,158.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,28,21,2031,19565,Toyota Matrix
Toyota,Matrix,2013,gasolina comum,132.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,32,25,2031,20115,Toyota Matrix
Toyota,Matrix,2013,gasolina comum,158.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Hatch,compacto,4dr Hatchback,26,20,2031,22415,Toyota Matrix
Toyota,Matrix,2013,gasolina comum,158.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,28,21,2031,20265,Toyota Matrix
Toyota,Matrix,2013,gasolina comum,158.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,29,21,2031,21455,Toyota Matrix
Toyota,Matrix,2013,gasolina comum,132.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,32,26,2031,19275,Toyota Matrix
Nissan,Maxima,2014,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,regular,Sedan,26,19,2009,34380,Nissan Maxima
Nissan,Maxima,2014,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,regular,Sedan,26,19,2009,31290,Nissan Maxima
Nissan,Maxima,2016,gasolina aditivada,300.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Alta-Performance,regular,Sedan,30,22,2009,36990,Nissan Maxima
Nissan,Maxima,2016,gasolina aditivada,300.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Alta-Performance,regular,Sedan,30,22,2009,34490,Nissan Maxima
Nissan,Maxima,2016,gasolina aditivada,300.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Alta-Performance,regular,Sedan,30,22,2009,32510,Nissan Maxima
Nissan,Maxima,2016,gasolina aditivada,300.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Alta-Performance,regular,Sedan,30,22,2009,39960,Nissan Maxima
Nissan,Maxima,2016,gasolina aditivada,300.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Alta-Performance,regular,Sedan,30,22,2009,37770,Nissan Maxima
Nissan,Maxima,2017,gasolina aditivada,300.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Alta-Performance,regular,Sedan,30,21,2009,34590,Nissan Maxima
Nissan,Maxima,2017,gasolina aditivada,300.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Alta-Performance,regular,Sedan,30,21,2009,37090,Nissan Maxima
Nissan,Maxima,2017,gasolina aditivada,300.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Alta-Performance,regular,Sedan,30,21,2009,40040,Nissan Maxima
Nissan,Maxima,2017,gasolina aditivada,300.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Alta-Performance,regular,Sedan,30,21,2009,32610,Nissan Maxima
Nissan,Maxima,2017,gasolina aditivada,300.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Alta-Performance,regular,Sedan,30,21,2009,37870,Nissan Maxima
Mercedes-Benz,Maybach,2016,gasolina premium,523.0,12.0,AUTOMATICO,tracao_traseira,4.0,"Exotico,Luxo,Alta-Performance",grande,Sedan,20,13,617,189350,Mercedes-Benz Maybach
Mercedes-Benz,Maybach,2017,gasolina premium,523.0,12.0,AUTOMATICO,tracao_traseira,4.0,"Exotico,Luxo,Alta-Performance",grande,Sedan,21,13,617,191300,Mercedes-Benz Maybach
Mazda,Mazdaspeed 3,2011,gasolina premium,263.0,4.0,MANUAL,tracao_dianteira,4.0,"Hatch,Audio de Fabrica,Performance",compacto,4dr Hatchback,25,18,586,23700,Mazda Mazdaspeed 3
Mazda,Mazdaspeed 3,2012,gasolina premium,263.0,4.0,MANUAL,tracao_dianteira,4.0,"Hatch,Audio de Fabrica,Performance",compacto,4dr Hatchback,25,18,586,24000,Mazda Mazdaspeed 3
Mazda,Mazdaspeed 3,2013,gasolina premium,263.0,4.0,MANUAL,tracao_dianteira,4.0,"Hatch,Audio de Fabrica,Performance",compacto,4dr Hatchback,25,18,586,24200,Mazda Mazdaspeed 3
Mazda,Mazdaspeed 6,2006,gasolina premium,274.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Performance",regular,Sedan,23,17,586,27995,Mazda Mazdaspeed 6
Mazda,Mazdaspeed 6,2006,gasolina premium,274.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Performance",regular,Sedan,23,17,586,29925,Mazda Mazdaspeed 6
Mazda,Mazdaspeed 6,2007,gasolina premium,274.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Performance",regular,Sedan,23,17,586,29925,Mazda Mazdaspeed 6
Mazda,Mazdaspeed 6,2007,gasolina premium,274.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Performance",regular,Sedan,23,17,586,27995,Mazda Mazdaspeed 6
Mazda,Mazdaspeed MX-5 Miata,2004,gasolina premium,178.0,4.0,MANUAL,tracao_traseira,2.0,"Audio de Fabrica,Performance",compacto,Conversível,24,18,586,25730,Mazda Mazdaspeed MX-5 Miata
Mazda,Mazdaspeed MX-5 Miata,2005,gasolina premium,178.0,4.0,MANUAL,tracao_traseira,2.0,"Audio de Fabrica,Performance",compacto,Conversível,24,18,586,25780,Mazda Mazdaspeed MX-5 Miata
Mazda,Mazdaspeed MX-5 Miata,2005,gasolina premium,178.0,4.0,MANUAL,tracao_traseira,2.0,"Audio de Fabrica,Performance",compacto,Conversível,24,18,586,26580,Mazda Mazdaspeed MX-5 Miata
Mazda,Mazdaspeed Protege,2003,gasolina premium,170.0,4.0,MANUAL,tracao_dianteira,4.0,"Audio de Fabrica,Performance",compacto,Sedan,27,21,586,20480,Mazda Mazdaspeed Protege
Mazda,Mazdaspeed Protege,2003,gasolina premium,170.0,4.0,MANUAL,tracao_dianteira,4.0,"Audio de Fabrica,Performance",compacto,Sedan,27,21,586,19980,Mazda Mazdaspeed Protege
BMW,M,2001,gasolina premium,315.0,6.0,MANUAL,tracao_traseira,2.0,"Audio de Fabrica,Luxo,Alta-Performance",compacto,Cupê,23,15,3916,44990,BMW M
BMW,M,2001,gasolina premium,315.0,6.0,MANUAL,tracao_traseira,2.0,"Audio de Fabrica,Luxo,Alta-Performance",compacto,Conversível,23,15,3916,45990,BMW M
BMW,M,2002,gasolina premium,315.0,6.0,MANUAL,tracao_traseira,2.0,"Audio de Fabrica,Luxo,Alta-Performance",compacto,Cupê,25,17,3916,44990,BMW M
BMW,M,2006,gasolina premium,330.0,6.0,MANUAL,tracao_traseira,2.0,"Audio de Fabrica,Luxo,Alta-Performance",compacto,Cupê,22,14,3916,49300,BMW M
BMW,M,2006,gasolina premium,330.0,6.0,MANUAL,tracao_traseira,2.0,"Audio de Fabrica,Luxo,Alta-Performance",compacto,Conversível,22,14,3916,51300,BMW M
Acura,MDX,2015,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,27,18,204,44565,Acura MDX
Acura,MDX,2015,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,27,18,204,48840,Acura MDX
Acura,MDX,2015,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,27,18,204,50840,Acura MDX
Acura,MDX,2015,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,28,20,204,42565,Acura MDX
Acura,MDX,2015,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,28,20,204,48840,Acura MDX
Acura,MDX,2015,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,28,20,204,46840,Acura MDX
Acura,MDX,2015,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,27,18,204,56780,Acura MDX
Acura,MDX,2015,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,28,20,204,54780,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,19,204,43015,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,19,204,49440,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,18,204,46515,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,19,204,44515,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,19,204,55230,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,18,204,45015,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,20,204,53230,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,18,204,52640,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,18,204,51440,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,18,204,50640,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,20,204,55230,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,18,204,49440,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,19,204,47440,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,19,204,48640,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,19,204,50640,Acura MDX
Acura,MDX,2016,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,19,204,57230,Acura MDX
Acura,MDX,2017,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,19,204,56400,Acura MDX
Acura,MDX,2017,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,19,204,48360,Acura MDX
Acura,MDX,2017,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,18,204,50360,Acura MDX
Acura,MDX,2017,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,18,204,52360,Acura MDX
Acura,MDX,2017,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,19,204,58400,Acura MDX
Acura,MDX,2017,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,20,204,56400,Acura MDX
Acura,MDX,2017,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,19,204,43950,Acura MDX
Acura,MDX,2017,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,19,204,50360,Acura MDX
Acura,MDX,2017,gasolina aditivada,290.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,26,18,204,45950,Acura MDX
Acura,MDX,2017,gasolina aditivada,290.0,6.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",regular,4dr SUV,27,20,204,54400,Acura MDX
Mercedes-Benz,Metris,2016,gasolina aditivada,208.0,4.0,AUTOMATICO,tracao_traseira,4.0,Luxo,compacto,Minivan de Passageiros,23,20,617,32500,Mercedes-Benz Metris
Mercedes-Benz,Metris,2016,gasolina aditivada,208.0,4.0,AUTOMATICO,tracao_traseira,3.0,Luxo,grande,Minivan de Carga,24,21,617,28950,Mercedes-Benz Metris
Chevrolet,Metro,1999,gasolina comum,55.0,3.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,42,34,1385,2000,Chevrolet Metro
Chevrolet,Metro,1999,gasolina comum,79.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,39,33,1385,2000,Chevrolet Metro
Chevrolet,Metro,1999,gasolina comum,79.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,39,33,1385,2000,Chevrolet Metro
Chevrolet,Metro,2000,gasolina comum,79.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,38,31,1385,2000,Chevrolet Metro
Chevrolet,Metro,2000,gasolina comum,55.0,3.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,41,32,1385,2000,Chevrolet Metro
Chevrolet,Metro,2000,gasolina comum,79.0,4.0,MANUAL,tracao_dianteira,2.0,Hatch,compacto,2dr Hatchback,38,31,1385,2000,Chevrolet Metro
Chevrolet,Metro,2001,gasolina comum,79.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,31,26,1385,12515,Chevrolet Metro
Mitsubishi,Mighty Max Pickup,1994,gasolina comum,116.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,compacto,Pickup Cabine Normal,23,18,436,2000,Mitsubishi Mighty Max Pickup
Mitsubishi,Mighty Max Pickup,1994,gasolina comum,116.0,6.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,compacto,Pickup Cabine Normal,20,15,436,2000,Mitsubishi Mighty Max Pickup
Mitsubishi,Mighty Max Pickup,1994,gasolina comum,151.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,compacto,Pickup Cabine Extendida,23,18,436,2000,Mitsubishi Mighty Max Pickup
Mitsubishi,Mighty Max Pickup,1995,gasolina comum,116.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,compacto,Pickup Cabine Normal,23,18,436,2000,Mitsubishi Mighty Max Pickup
Mitsubishi,Mighty Max Pickup,1996,gasolina comum,116.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,compacto,Pickup Cabine Normal,23,18,436,2000,Mitsubishi Mighty Max Pickup
Mazda,Millenia,2000,gasolina comum,210.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,regular,Sedan,25,17,586,2381,Mazda Millenia
Mazda,Millenia,2000,gasolina comum,210.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,regular,Sedan,25,17,586,2337,Mazda Millenia
Mazda,Millenia,2000,gasolina comum,170.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Sedan,24,17,586,2138,Mazda Millenia
Mazda,Millenia,2001,gasolina premium,210.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,regular,Sedan,25,17,586,31025,Mazda Millenia
Mazda,Millenia,2001,gasolina comum,170.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Sedan,24,17,586,28025,Mazda Millenia
Mazda,Millenia,2002,gasolina comum,170.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Sedan,24,17,586,28075,Mazda Millenia
Mazda,Millenia,2002,gasolina premium,210.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,regular,Sedan,25,17,586,31075,Mazda Millenia
Mazda,Millenia,2002,gasolina premium,210.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Performance,regular,Sedan,25,17,586,31675,Mazda Millenia
Mazda,Millenia,2002,gasolina comum,170.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Sedan,24,17,586,28875,Mazda Millenia
Infiniti,M,2012,gasolina premium,330.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Luxo,Performance",grande,Sedan,24,17,190,49850,Infiniti M
Infiniti,M,2012,gasolina premium,330.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Luxo,Performance",grande,Sedan,26,18,190,47700,Infiniti M
Infiniti,M,2012,gasolina aditivada,360.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Luxo,Hibrido",grande,Sedan,32,27,190,53700,Infiniti M
Infiniti,M,2012,gasolina premium,420.0,8.0,AUTOMATICO,tracao_traseira,4.0,"Luxo,Performance",grande,Sedan,24,16,190,59200,Infiniti M
Infiniti,M,2012,gasolina premium,420.0,8.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Luxo,Performance",grande,Sedan,23,16,190,61700,Infiniti M
Infiniti,M,2013,gasolina premium,420.0,8.0,AUTOMATICO,tracao_traseira,4.0,"Luxo,Performance",grande,Sedan,24,16,190,61200,Infiniti M
Infiniti,M,2013,gasolina aditivada,360.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Luxo,Hibrido",grande,Sedan,32,27,190,54750,Infiniti M
Infiniti,M,2013,gasolina premium,330.0,6.0,AUTOMATICO,tracao_traseira,4.0,"Luxo,Performance",grande,Sedan,26,18,190,48700,Infiniti M
Infiniti,M,2013,gasolina premium,420.0,8.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Luxo,Performance",grande,Sedan,23,16,190,63700,Infiniti M
Infiniti,M,2013,gasolina premium,330.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Luxo,Performance",grande,Sedan,24,17,190,50850,Infiniti M
Mitsubishi,Mirage G4,2017,gasolina comum,78.0,3.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,40,33,436,13995,Mitsubishi Mirage G4
Mitsubishi,Mirage G4,2017,gasolina comum,78.0,3.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,42,35,436,16995,Mitsubishi Mirage G4
Mitsubishi,Mirage G4,2017,gasolina comum,78.0,3.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,42,35,436,15195,Mitsubishi Mirage G4
Mitsubishi,Mirage,2014,gasolina comum,74.0,3.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,42,34,436,12995,Mitsubishi Mirage
Mitsubishi,Mirage,2014,gasolina comum,74.0,3.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,44,37,436,15195,Mitsubishi Mirage
Mitsubishi,Mirage,2014,gasolina comum,74.0,3.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,42,34,436,14195,Mitsubishi Mirage
Mitsubishi,Mirage,2014,gasolina comum,74.0,3.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,44,37,436,13995,Mitsubishi Mirage
Mitsubishi,Mirage,2015,gasolina comum,74.0,3.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,42,34,436,12995,Mitsubishi Mirage
Mitsubishi,Mirage,2015,gasolina comum,74.0,3.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,42,34,436,14295,Mitsubishi Mirage
Mitsubishi,Mirage,2015,gasolina comum,74.0,3.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,44,37,436,15395,Mitsubishi Mirage
Mitsubishi,Mirage,2015,gasolina comum,74.0,3.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,44,37,436,14095,Mitsubishi Mirage
Mitsubishi,Mirage,2015,gasolina comum,74.0,3.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,44,37,436,14945,Mitsubishi Mirage
Mitsubishi,Mirage,2017,gasolina comum,78.0,3.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,41,33,436,14795,Mitsubishi Mirage
Mitsubishi,Mirage,2017,gasolina comum,78.0,3.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,41,33,436,12995,Mitsubishi Mirage
Mitsubishi,Mirage,2017,gasolina comum,78.0,3.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,43,37,436,14195,Mitsubishi Mirage
Mitsubishi,Mirage,2017,gasolina comum,78.0,3.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,43,37,436,15995,Mitsubishi Mirage
Mitsubishi,Mirage,2017,gasolina comum,78.0,3.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,43,37,436,16495,Mitsubishi Mirage
Lincoln,MKC,2015,gasolina comum,240.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",compacto,4dr SUV,29,20,61,46030,Lincoln MKC
Lincoln,MKC,2015,gasolina comum,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,26,19,61,35595,Lincoln MKC
Lincoln,MKC,2015,gasolina comum,240.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",compacto,4dr SUV,29,20,61,33100,Lincoln MKC
Lincoln,MKC,2015,gasolina comum,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,26,19,61,48525,Lincoln MKC
Lincoln,MKC,2016,gasolina comum,240.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",compacto,4dr SUV,29,20,61,46455,Lincoln MKC
Lincoln,MKC,2016,gasolina comum,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,26,19,61,42955,Lincoln MKC
Lincoln,MKC,2016,gasolina comum,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,26,19,61,48950,Lincoln MKC
Lincoln,MKC,2016,gasolina comum,240.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",compacto,4dr SUV,29,20,61,40460,Lincoln MKC
Lincoln,MKC,2016,gasolina comum,240.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",compacto,4dr SUV,29,20,61,33260,Lincoln MKC
Lincoln,MKC,2016,gasolina comum,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,26,19,61,39585,Lincoln MKC
Lincoln,MKC,2016,gasolina comum,240.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",compacto,4dr SUV,29,20,61,37090,Lincoln MKC
Lincoln,MKC,2016,gasolina comum,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,26,19,61,35755,Lincoln MKC
Lincoln,MKC,2017,gasolina comum,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,25,19,61,41895,Lincoln MKC
Lincoln,MKC,2017,gasolina comum,240.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",compacto,4dr SUV,28,21,61,35720,Lincoln MKC
Lincoln,MKC,2017,gasolina comum,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,25,19,61,35130,Lincoln MKC
Lincoln,MKC,2017,gasolina comum,240.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",compacto,4dr SUV,28,21,61,32720,Lincoln MKC
Lincoln,MKC,2017,gasolina comum,240.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",compacto,4dr SUV,28,21,61,39485,Lincoln MKC
Lincoln,MKC,2017,gasolina comum,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,25,19,61,38125,Lincoln MKC
Lincoln,MKC,2017,gasolina comum,240.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",compacto,4dr SUV,28,21,61,45475,Lincoln MKC
Lincoln,MKC,2017,gasolina comum,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,25,19,61,47880,Lincoln MKC
